Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Jason Croom,TE,BUF,0.0,0.0,0.0,0.0,0.0,1.8,20.2,0.1, 
Jordan Thomas,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.5,16.1,0.2, 
Ed Dickson,TE,SEA,0.0,0.0,0.0,0.0,0.0,1.2,15.0,0.2, 
Jermaine Gresham,TE,ARI,0.0,0.0,0.0,0.0,0.0,1.7,16.0,0.1, 
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,0.0,1.4,16.1,0.1, 
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.3,17.1,0.1, 
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,1.4,14.3,0.2, 
Dan Arnold,TE,NO,0.0,0.0,0.0,0.0,0.0,1.3,15.3,0.2, 
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,1.5,14.9,0.1, 
Brian Parker,TE,DEN,0.0,0.0,0.0,0.0,0.0,1.4,15.4,0.1, 
Blake Bell,TE,JAX,0.0,0.0,0.0,0.0,0.0,1.4,14.9,0.1, 
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,1.2,14.0,0.1, 
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.7,0.0,1.2,13.0,0.1, 
Lance Kendricks,TE,GB,0.0,0.0,0.0,0.0,0.0,1.1,11.6,0.1, 
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.3,10.2,0.1, 
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.1,11.2,0.1, 
Demetrius Harris,TE,KC,0.0,0.0,0.0,0.0,0.0,0.9,10.7,0.2, 
Rico Gathers,TE,DAL,0.0,0.0,0.0,0.0,0.0,1.0,11.8,0.1, 
Durham Smythe,TE,MIA,0.0,0.0,0.0,0.0,0.0,1.0,10.6,0.1, 
Jordan Leggett,TE,NYJ,0.0,0.0,0.0,0.0,0.0,1.1,11.3,0.1, 
Josh Hill,TE,NO,0.0,0.0,0.0,0.0,0.0,0.9,9.1,0.1, 
Scott Simonson,TE,NYG,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.1, 
Tyler Conklin,TE,MIN,0.0,0.0,0.0,0.0,0.0,0.8,8.6,0.1, 
Dalton Schultz,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.8,9.1,0.1, 
Antony Auclair,TE,TB,0.0,0.0,0.0,0.0,0.0,0.7,8.0,0.1, 
Logan Paulsen,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.8,7.8,0.1, 
Derek Carrier,TE,OAK,0.0,0.0,0.0,0.0,0.0,0.7,8.1,0.1,Q
Adam Shaheen,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.6,6.7,0.1, 
Nick O'Leary,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.6,6.7,0.1, 
Eric Tomlinson,TE,NYJ,0.0,0.0,0.0,0.0,0.0,0.7,6.7,0.0,IR
Luke Stocker,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.6,6.0,0.1,Q
Alan Cross,TE,TB,0.0,0.0,0.0,0.0,0.0,0.5,5.3,0.1,IR
Seth DeValve,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.5,5.6,0.0, 
Matt Lengel,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.4,4.3,0.0, 
Xavier Grimble,TE,PIT,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0, 
Marcedes Lewis,TE,GB,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0, 
Lee Smith,TE,OAK,0.0,0.0,0.0,0.0,0.0,0.3,2.7,0.0, 
Eric Saubert,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0, 
Darren Fells,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0, 
Sean Culkin,TE,LAC,0.0,0.0,0.0,0.0,0.0,0.2,2.3,0.0, 
Orson Charles,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,IR
Jacob Hollister,TE,NE,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,IR
Ben Braunecker,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.2,2.3,0.0, 
Ben Koyack,TE,JAX,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0,Q
Jordan Franks,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.2,2.3,0.0, 
Garrett Celek,TE,SF,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0,Q
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0, 
Anthony Firkser,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.2,2.1,0.0, 
Chris Manhertz,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.0, 
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.0, 
John Phillips,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Richard Rodgers,TE,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
MyCole Pruitt,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Maxx Williams,TE,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Daniel Brown,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Temarrick Hemingway,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Darrell Daniels,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Garrett Dickerson,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Ross Dwelley,TE,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
