Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Michael Crabtree,WR,BAL,0.0,0.0,0.0,0.0,0.0,4.9,56.5,0.3, 
Dede Westbrook,WR,JAX,0.0,0.0,0.0,2.9,0.0,4.4,55.7,0.3, 
Ryan Grant,WR,IND,0.0,0.0,0.0,0.0,0.0,4.7,54.6,0.3,Q
Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,0.0,4.2,60.6,0.3, 
Sammy Watkins,WR,KC,0.0,0.0,0.0,3.8,0.0,4.2,54.3,0.3, 
Nelson Agholor,WR,PHI,0.0,0.0,0.0,3.0,0.0,4.6,50.8,0.3, 
Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,3.6,0.0,4.5,56.5,0.2,IR
Demaryius Thomas,WR,HOU,0.0,0.0,0.0,0.0,0.0,4.7,52.2,0.3,IR
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,4.7,51.1,0.3, 
Devin Funchess,WR,CAR,0.0,0.0,0.0,0.0,0.0,3.8,51.7,0.4, 
John Brown,WR,BAL,0.0,0.0,0.0,2.3,0.0,3.5,55.5,0.3, 
Mohamed Sanu,WR,ATL,0.0,0.0,0.0,0.6,0.0,4.2,50.0,0.3, 
Calvin Ridley,WR,ATL,0.0,0.0,0.0,4.2,0.0,3.5,50.4,0.3, 
Josh Gordon,WR,NE,0.0,0.0,0.0,1.7,0.0,3.6,46.6,0.4,SSPD
Chester Rogers,WR,IND,0.0,0.0,0.0,0.0,0.0,4.4,46.4,0.3, 
Christian Kirk,WR,ARI,0.0,0.0,0.0,1.4,0.0,4.2,51.4,0.2,IR
Albert Wilson,WR,MIA,0.0,0.0,0.0,5.4,0.0,3.9,46.8,0.3,IR
Jamison Crowder,WR,WAS,0.0,0.0,0.0,4.1,0.0,3.8,47.5,0.3, 
Tyler Lockett,WR,SEA,0.0,0.0,0.0,2.5,0.0,3.6,50.0,0.3, 
Jordy Nelson,WR,OAK,0.0,0.0,0.0,0.0,0.0,3.9,51.9,0.2, 
Willie Snead,WR,BAL,0.0,0.0,0.0,0.0,0.0,4.4,51.4,0.2, 
Danny Amendola,WR,MIA,0.0,0.0,0.0,0.0,0.0,4.2,46.3,0.3, 
Zach Pascal,WR,IND,0.0,0.0,0.0,0.0,0.0,3.7,45.8,0.3, 
Pierre Garcon,WR,SF,0.0,0.0,0.0,0.0,0.0,3.8,49.5,0.2,IR
Paul Richardson,WR,WAS,0.0,0.0,0.0,0.0,0.0,3.3,51.3,0.3,IR
Marquez Valdes-Scantling,WR,GB,0.0,0.0,0.0,0.0,0.0,3.3,45.6,0.3, 
Taywan Taylor,WR,TEN,0.0,0.0,0.0,0.0,0.0,3.7,46.4,0.3, 
Cole Beasley,WR,DAL,0.0,0.0,0.0,0.0,0.0,4.0,46.5,0.2, 
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,3.0,42.5,0.4, 
Keke Coutee,WR,HOU,0.0,0.0,0.0,3.2,0.0,3.3,41.1,0.3, 
Donte Moncrief,WR,JAX,0.0,0.0,0.0,0.0,0.0,3.0,40.9,0.3, 
Kelvin Benjamin,WR,KC,0.0,0.0,0.0,0.0,0.0,3.3,46.2,0.2, 
Antonio Callaway,WR,CLE,0.0,0.0,0.0,2.9,0.0,3.1,41.7,0.2, 
Tyrell Williams,WR,LAC,0.0,0.0,0.0,2.6,0.0,2.6,38.8,0.3, 
Jakeem Grant,WR,MIA,0.0,0.0,0.0,1.4,0.0,2.9,39.1,0.2,IR
Trent Taylor,WR,SF,0.0,0.0,0.0,0.0,0.0,3.4,36.5,0.2, 
Robby Anderson,WR,NYJ,0.0,0.0,0.0,1.5,0.0,2.8,40.7,0.2, 
Martavis Bryant,WR,OAK,0.0,0.0,0.0,1.4,0.0,2.8,38.3,0.2,IR
Jermaine Kearse,WR,NYJ,0.0,0.0,0.0,0.0,0.0,3.1,37.7,0.2,Q
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,2.8,38.4,0.2, 
Rashard Higgins,WR,CLE,0.0,0.0,0.0,0.0,0.0,3.0,35.4,0.2, 
Cameron Meredith,WR,NO,0.0,0.0,0.0,0.0,0.0,2.6,33.9,0.2,IR
Zay Jones,WR,BUF,0.0,0.0,0.0,0.0,0.0,2.7,37.9,0.1, 
Marcus Johnson,WR,IND,0.0,0.0,0.0,1.2,0.0,2.5,31.2,0.2,IR
J'Mon Moore,WR,GB,0.0,0.0,0.0,0.0,0.0,2.4,31.4,0.2, 
Torrey Smith,WR,CAR,0.0,0.0,0.0,0.0,0.0,2.4,30.2,0.2, 
Allen Hurns,WR,DAL,0.0,0.0,0.0,0.0,0.0,2.5,32.8,0.2,IR
Chad Williams,WR,ARI,0.0,0.0,0.0,0.0,0.0,2.4,32.4,0.2, 
Kendrick Bourne,WR,SF,0.0,0.0,0.0,0.0,0.0,2.3,30.7,0.2, 
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,2.3,31.7,0.2, 
Ryan Switzer,WR,PIT,0.0,0.0,0.0,7.5,0.0,1.9,21.8,0.2,Q
Chris Hogan,WR,NE,0.0,0.0,0.0,1.7,0.0,1.9,27.3,0.2, 
Laquon Treadwell,WR,MIN,0.0,0.0,0.0,0.0,0.0,2.4,28.4,0.2, 
James Washington,WR,PIT,0.0,0.0,0.0,0.0,0.0,2.0,26.9,0.2, 
D.J. Moore,WR,CAR,0.0,0.0,0.0,3.7,0.0,1.8,24.6,0.2, 
Jordan Matthews,WR,PHI,0.0,0.0,0.0,0.0,0.0,2.1,27.2,0.1, 
Tre'Quan Smith,WR,NO,0.0,0.0,0.0,0.0,0.0,1.9,25.3,0.2, 
Alex Erickson,WR,CIN,0.0,0.0,0.0,3.1,0.0,1.7,22.3,0.2, 
Equanimeous St. Brown,WR,GB,0.0,0.0,0.0,0.0,0.0,1.8,23.5,0.2,Q
Maurice Harris,WR,WAS,0.0,0.0,0.0,0.0,0.0,1.8,24.8,0.2,IR
Andre Holmes,WR,DEN,0.0,0.0,0.0,0.0,0.0,2.0,26.2,0.1,IR
Tajae Sharpe,WR,TEN,0.0,0.0,0.0,1.8,0.0,1.7,23.4,0.1,Q
Phillip Dorsett,WR,NE,0.0,0.0,0.0,0.0,0.0,1.6,21.9,0.2, 
David Moore,WR,SEA,0.0,0.0,0.0,0.0,0.0,1.7,22.1,0.2, 
Cody Latimer,WR,NYG,0.0,0.0,0.0,0.0,0.0,1.7,23.3,0.1, 
Chris Conley,WR,KC,0.0,0.0,0.0,0.0,0.0,1.8,19.9,0.1, 
Jarius Wright,WR,CAR,0.0,0.0,0.0,0.0,0.0,1.6,18.1,0.1, 
Deonte Thompson,WR,BUF,0.0,0.0,0.0,0.0,0.0,1.4,18.9,0.1,Q
Cordarrelle Patterson,WR,NE,0.0,0.0,0.0,12.6,0.1,0.8,7.6,0.1, 
Curtis Samuel,WR,CAR,0.0,0.0,0.0,3.7,0.0,1.1,14.5,0.1, 
Tavon Austin,WR,DAL,0.0,0.0,0.0,8.3,0.0,0.9,10.2,0.1, 
Robert Foster,WR,BUF,0.0,0.0,0.0,0.0,0.0,1.1,16.6,0.1, 
Seth Roberts,WR,OAK,0.0,0.0,0.0,0.0,0.0,1.2,13.2,0.1, 
D.J. Chark,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.9,11.7,0.1, 
Josh Malone,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.9,11.1,0.1, 
Austin Carr,WR,NO,0.0,0.0,0.0,0.0,0.0,0.8,10.4,0.1, 
Chris Moore,WR,BAL,0.0,0.0,0.0,3.3,0.0,0.7,9.2,0.0, 
T.J. Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,0.7,8.6,0.1, 
Rod Streater,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.8,9.3,0.0,IR
Aldrick Robinson,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.7,9.2,0.1, 
J.J. Nelson,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.6,9.6,0.1, 
Cody Core,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.6,7.8,0.1,Q
Darius Jennings,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.5,7.0,0.0, 
DaeSean Hamilton,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.6,7.1,0.0, 
Marvin Hall,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.4,5.9,0.0, 
Demarcus Robinson,WR,KC,0.0,0.0,0.0,0.0,0.0,0.4,5.2,0.0, 
Tim Patrick,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.4,5.1,0.0, 
Jaron Brown,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.3,4.4,0.0, 
Dwayne Harris,WR,OAK,0.0,0.0,0.0,0.0,0.0,0.2,3.1,0.0, 
Josh Reynolds,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0, 
Russell Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.2,2.8,0.0,Q
Justin Hardy,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.1,1.4,0.0, 
Ray-Ray McCloud,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.0, 
Andre Roberts,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Jaydon Mickens,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Tim White,WR,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
DeAndre Carter,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Shelton Gibson,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Matthew Slater,WR,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Geremy Davis,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Richie James,WR,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Brandon Zylstra,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Trent Sherfield,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Derrick Willies,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
KhaDarel Hodge,WR,LAR,,,,,,,,, 
Jawill Davis,WR,NYG,,,,,,,,,IR
