Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Matt Schaub,QB,ATL,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Henne,QB,KC,0.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Joe Webb,QB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeShone Kizer,QB,GB,1.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0
Brian Hoyer,QB,NE,0.9,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Brett Hundley,QB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacoby Brissett,QB,IND,1.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Teddy Bridgewater,QB,NO,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
AJ McCarron,QB,OAK,0.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Mark Sanchez,QB,WAS,3.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Brock Osweiler,QB,MIA,2.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Blaine Gabbert,QB,TEN,1.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Matt Cassel,QB,DET,0.4,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
