Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Jamaal Williams,RB,GB,0.0,0.0,0.0,25.3,0.2,0.8,6.3,0.0, 
Roc Thomas,RB,MIN,0.0,0.0,0.0,21.7,0.1,1.1,8.6,0.0, 
Chase Edmonds,RB,ARI,0.0,0.0,0.0,14.4,0.1,1.5,12.2,0.0, 
Devontae Booker,RB,DEN,0.0,0.0,0.0,6.6,0.0,1.9,15.6,0.0, 
Wayne Gallman,RB,NYG,0.0,0.0,0.0,12.4,0.1,1.4,10.9,0.0, 
Jordan Wilkins,RB,IND,0.0,0.0,0.0,18.7,0.1,0.6,4.4,0.0, 
Malcolm Brown,RB,LAR,0.0,0.0,0.0,17.1,0.1,0.5,4.1,0.0,IR
Josh Adams,RB,PHI,0.0,0.0,0.0,21.4,0.1,0.3,2.0,0.0, 
C.J. Anderson,RB,LAR,0.0,0.0,0.0,17.0,0.1,0.5,4.0,0.0, 
Jacquizz Rodgers,RB,TB,0.0,0.0,0.0,6.3,0.0,1.1,8.9,0.0, 
C.J. Ham,RB,MIN,0.0,0.0,0.0,0.9,0.0,1.3,11.3,0.1,Q
Mike Boone,RB,MIN,0.0,0.0,0.0,14.1,0.1,0.5,4.3,0.0, 
Doug Martin,RB,OAK,0.0,0.0,0.0,17.5,0.1,0.3,2.2,0.0, 
Spencer Ware,RB,KC,0.0,0.0,0.0,6.9,0.1,0.8,7.1,0.0, 
David Williams,RB,JAX,0.0,0.0,0.0,11.2,0.1,0.5,4.2,0.0, 
Nick Chubb,RB,CLE,0.0,0.0,0.0,12.0,0.1,0.3,2.3,0.0, 
Stevan Ridley,RB,PIT,0.0,0.0,0.0,11.7,0.1,0.3,2.4,0.0, 
Rashaad Penny,RB,SEA,0.0,0.0,0.0,9.2,0.1,0.4,3.6,0.0, 
Rod Smith,RB,DAL,0.0,0.0,0.0,8.3,0.1,0.5,3.8,0.0, 
Tommy Bohanon,RB,JAX,0.0,0.0,0.0,0.9,0.0,0.8,6.6,0.0, 
Damien Williams,RB,KC,0.0,0.0,0.0,1.2,0.0,0.6,4.5,0.0, 
Taiwan Jones,RB,BUF,0.0,0.0,0.0,2.8,0.0,0.4,3.8,0.0,IR
Anthony Sherman,RB,KC,0.0,0.0,0.0,0.0,0.0,0.6,4.8,0.0, 
Derrick Coleman,RB,ARI,0.0,0.0,0.0,0.6,0.0,0.5,4.3,0.0, 
Benny Cunningham,RB,CHI,0.0,0.0,0.0,0.0,0.0,0.4,3.2,0.0, 
Senorise Perry,RB,MIA,0.0,0.0,0.0,2.3,0.0,0.2,1.8,0.0, 
Keith Smith,RB,OAK,0.0,0.0,0.0,0.8,0.0,0.3,2.3,0.0, 
Andy Janovich,RB,DEN,0.0,0.0,0.0,0.8,0.0,0.3,2.3,0.0, 
James Develin,RB,NE,0.0,0.0,0.0,0.0,0.0,0.3,2.4,0.0, 
Roosevelt Nix,RB,PIT,0.0,0.0,0.0,0.0,0.0,0.3,2.5,0.0, 
Tre Madden,RB,SEA,0.0,0.0,0.0,0.5,0.0,0.2,1.8,0.0,Q
Alex Armah,RB,CAR,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0, 
Kenjon Barner,RB,CAR,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,IR
Raheem Mostert,RB,SF,0.0,0.0,0.0,0.4,0.0,0.1,1.0,0.0,IR
Trenton Cannon,RB,NYJ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0, 
Patrick DiMarco,RB,BUF,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0, 
Derek Watt,RB,LAC,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0, 
Brandon Bolden,RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Jamize Olawale,RB,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
David Fluellen,RB,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Elijhaa Penny,RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Justin Davis,RB,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Jaylen Samuels,RB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Justin Jackson,RB,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Ricky Ortiz,RB,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Gus Edwards,RB,BAL,,,,,,,,, 
