Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Tim Patrick,WR,DEN,0.0,0.0,0.0,0.0,0.0,1.4,18.6,0.1, 
Chris Hogan,WR,NE,0.0,0.0,0.0,0.0,0.0,1.4,18.7,0.1, 
Aldrick Robinson,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.1,16.1,0.1, 
Andre Roberts,WR,NYJ,0.0,0.0,0.0,0.0,0.0,1.1,14.6,0.1, 
Alex Erickson,WR,CIN,0.0,0.0,0.0,1.4,0.0,1.0,12.6,0.1, 
Allen Hurns,WR,DAL,0.0,0.0,0.0,0.0,0.0,1.1,13.8,0.1,IR
Cordarrelle Patterson,WR,NE,0.0,0.0,0.0,13.3,0.1,0.3,2.5,0.0, 
Charone Peake,WR,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,12.6,0.1, 
Rashad Greene,WR,JAX,0.0,0.0,0.0,0.0,0.0,1.0,12.3,0.1, 
Damion Ratley,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.9,11.9,0.1, 
Jaron Brown,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.7,9.8,0.1, 
Auden Tate,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.8,9.8,0.1, 
Andre Holmes,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.8,11.7,0.0,IR
Darius Jennings,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.7,9.0,0.0, 
Josh Bellamy,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.7,9.6,0.1, 
Keon Hatcher,WR,OAK,0.0,0.0,0.0,0.0,0.0,0.8,10.2,0.0, 
J.J. Nelson,WR,ARI,0.0,0.0,0.0,2.7,0.0,0.6,8.8,0.0, 
Dwayne Harris,WR,OAK,0.0,0.0,0.0,1.4,0.0,0.7,8.2,0.0, 
Damiere Byrd,WR,CAR,0.0,0.0,0.0,0.0,0.0,0.6,7.5,0.1,IR
Chris Moore,WR,BAL,0.0,0.0,0.0,3.4,0.0,0.4,5.7,0.0, 
Tommylee Lewis,WR,NO,0.0,0.0,0.0,1.9,0.0,0.4,5.3,0.1, 
Marvin Hall,WR,ATL,0.0,0.0,0.0,1.2,0.0,0.5,6.5,0.0, 
Justin Hardy,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0, 
Michael Floyd,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.5,6.5,0.0, 
Isaiah McKenzie,WR,BUF,0.0,0.0,0.0,1.6,0.0,0.4,4.7,0.0, 
Phillip Dorsett,WR,NE,0.0,0.0,0.0,0.0,0.0,0.5,5.6,0.0, 
Andy Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,0.4,5.3,0.0, 
Geremy Davis,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.4,4.5,0.0, 
Corey Coleman,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.4,4.9,0.0,Q
Cameron Batson,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.4,4.5,0.0, 
Zach Pascal,WR,IND,0.0,0.0,0.0,0.0,0.0,0.2,2.7,0.0, 
Jordan Matthews,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.2,3.2,0.0, 
River Cracraft,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0, 
Justin Watson,WR,TB,0.0,0.0,0.0,0.0,0.0,0.1,1.4,0.0, 
DeAndre Carter,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Quadree Henderson,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Trevor Davis,WR,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Matthew Slater,WR,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Darrius Heyward-Bey,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Andy Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Brice Butler,WR,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Russell Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q
Tyrell Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Johnny Holton,WR,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Jehu Chesson,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Shelton Gibson,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Noah Brown,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
J'Mon Moore,WR,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Brandon Zylstra,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Lance Lenoir,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Malik Turner,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
