Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Matt Breida,RB,SF,0,0,0,55.7,0.3,1.8,15.3,0.1,IR
Gus Edwards,RB,BAL,0,0,0,76.2,0.6,0.1,0.7,0.0, 
Jalen Richard,RB,OAK,0,0,0,21.2,0.2,3.9,32.9,0.1, 
Jordan Howard,RB,CHI,0,0,0,59.1,0.5,0.9,7.2,0.0, 
Nyheim Hines,RB,IND,0,0,0,26.6,0.2,3.4,24.3,0.2, 
LeGarrette Blount,RB,DET,0,0,0,48.8,0.4,1.6,12.5,0.0, 
Chris Thompson,RB,WAS,0,0,0,19.6,0.1,4.1,32.9,0.1, 
Jeff Wilson,RB,SF,0,0,0,43.7,0.3,2.1,16.5,0.1,Q
Adrian Peterson,RB,WAS,0,0,0,60.6,0.3,1.2,10.1,0.0, 
Peyton Barber,RB,TB,0,0,0,48.9,0.4,1.4,11.0,0.0, 
Josh Adams,RB,PHI,0,0,0,57.5,0.4,0.8,6.7,0.0, 
Frank Gore,RB,MIA,0,0,0,50.9,0.2,1.4,12.2,0.1,IR
Ito Smith,RB,ATL,0,0,0,34.9,0.3,2.1,15.6,0.1,IR
Mike Davis,RB,SEA,0,0,0,35.9,0.3,1.7,12.7,0.1, 
T.J. Yeldon,RB,JAX,0,0,0,16.4,0.1,3.1,25.6,0.1, 
Kenneth Dixon,RB,BAL,0,0,0,35.2,0.3,1.4,12.0,0.1, 
Trenton Cannon,RB,NYJ,0,0,0,23.6,0.2,2.3,19.7,0.0, 
Detrez Newsome,RB,LAC,0,0,0,20.7,0.2,1.9,15.3,0.1, 
Royce Freeman,RB,DEN,0,0,0,32.1,0.4,0.8,6.0,0.0, 
Darren Sproles,RB,PHI,0,0,0,15.3,0.1,2.3,18.2,0.1, 
Giovani Bernard,RB,CIN,0,0,0,10.5,0.1,2.6,20.6,0.1, 
Alfred Blue,RB,HOU,0,0,0,36.7,0.2,0.7,5.6,0.0, 
Darrel Williams,RB,KC,0,0,0,21.6,0.3,1.1,9.1,0.1, 
Stevan Ridley,RB,PIT,0,0,0,25.8,0.3,0.6,5.2,0.0, 
Jacquizz Rodgers,RB,TB,0,0,0,5.1,0.0,2.6,21.6,0.1, 
Duke Johnson,RB,CLE,0,0,0,11.0,0.1,1.8,16.4,0.1, 
Rex Burkhead,RB,NE,0,0,0,15.0,0.2,1.4,11.3,0.0, 
Devontae Booker,RB,DEN,0,0,0,3.2,0.0,2.3,18.8,0.1, 
Zach Zenner,RB,DET,0,0,0,18.7,0.1,1.1,8.0,0.0, 
Wayne Gallman,RB,NYG,0,0,0,13.6,0.1,1.3,10.1,0.0, 
Chase Edmonds,RB,ARI,0,0,0,17.2,0.1,1.1,8.9,0.0, 
Javorius Allen,RB,BAL,0,0,0,7.8,0.1,1.5,12.8,0.1, 
Kyle Juszczyk,RB,SF,0,0,0,3.2,0.0,1.8,17.1,0.1, 
Latavius Murray,RB,MIN,0,0,0,23.8,0.2,0.3,2.2,0.0, 
Wendell Smallwood,RB,PHI,0,0,0,9.5,0.1,1.4,11.8,0.0, 
DeAndre Washington,RB,OAK,0,0,0,17.3,0.2,0.5,4.3,0.0, 
Derek Watt,RB,LAC,0,0,0,3.1,0.1,1.4,11.6,0.1, 
Charcandrick West,RB,KC,0,0,0,10.9,0.1,0.8,6.7,0.0, 
Rod Smith,RB,DAL,0,0,0,10.5,0.1,0.8,6.2,0.0, 
Jamaal Williams,RB,GB,0,0,0,10.8,0.1,0.9,6.6,0.0, 
Ronald Jones,RB,TB,0,0,0,12.1,0.1,0.6,4.6,0.0, 
J.D. McKissic,RB,SEA,0,0,0,3.6,0.0,1.0,8.3,0.1, 
Taquan Mizzell,RB,CHI,0,0,0,7.2,0.1,0.7,5.9,0.0, 
Justin Davis,RB,LAR,0,0,0,8.0,0.1,0.5,4.3,0.0, 
Andy Janovich,RB,DEN,0,0,0,0.9,0.0,1.0,8.8,0.1, 
Elijhaa Penny,RB,NYG,0,0,0,0.0,0.0,1.0,8.6,0.0, 
Anthony Sherman,RB,KC,0,0,0,2.4,0.0,0.5,4.8,0.0, 
Jordan Wilkins,RB,IND,0,0,0,3.2,0.0,0.6,4.3,0.0, 
James Develin,RB,NE,0,0,0,3.4,0.1,0.3,2.2,0.0, 
Zach Line,RB,NO,0,0,0,1.1,0.0,0.4,3.9,0.0, 
Patrick DiMarco,RB,BUF,0,0,0,0.0,0.0,0.6,5.3,0.0, 
C.J. Ham,RB,MIN,0,0,0,0.9,0.0,0.5,4.5,0.0,Q
Dontrell Hilliard,RB,CLE,0,0,0,0.5,0.0,0.5,4.5,0.0, 
Brandon Bolden,RB,MIA,0,0,0,4.5,0.0,0.2,1.9,0.0, 
Ameer Abdullah,RB,MIN,0,0,0,1.0,0.0,0.3,2.2,0.0, 
T.J. Logan,RB,ARI,0,0,0,1.9,0.0,0.2,1.9,0.0, 
Roosevelt Nix,RB,PIT,0,0,0,0.0,0.0,0.3,2.7,0.0, 
Cameron Artis-Payne,RB,CAR,0,0,0,4.2,0.0,0.0,0.0,0.0, 
Derrick Coleman,RB,ARI,0,0,0,0.8,0.0,0.2,1.9,0.0, 
Alex Armah,RB,CAR,0,0,0,2.0,0.1,0.0,0.0,0.0, 
Keith Smith,RB,OAK,0,0,0,0.0,0.0,0.3,2.2,0.0, 
Tre Madden,RB,SEA,0,0,0,0.0,0.0,0.2,1.7,0.0,Q
Tommy Bohanon,RB,JAX,0,0,0,0.0,0.0,0.2,1.9,0.0, 
Trey Edmunds,RB,PIT,0,0,0,2.4,0.0,0.0,0.0,0.0, 
Mark Walton,RB,CIN,0,0,0,1.9,0.0,0.0,0.0,0.0, 
Dwayne Washington,RB,NO,0,0,0,1.1,0.0,0.0,0.0,0.0, 
Benny Cunningham,RB,CHI,0,0,0,0.0,0.0,0.0,0.0,0.0, 
Jamize Olawale,RB,DAL,0,0,0,0.0,0.0,0.0,0.0,0.0, 
Kenjon Barner,RB,CAR,0,0,0,0.0,0.0,0.0,0.0,0.0,IR
Danny Vitale,RB,GB,0,0,0,0.0,0.0,0.0,0.0,0.0, 
Troymaine Pope,RB,LAC,0,0,0,0.0,0.0,0.0,0.0,0.0, 
Matt Dayes,RB,SF,0,0,0,0.0,0.0,0.0,0.0,0.0, 
Brian Hill,RB,ATL,0,0,0,0.0,0.0,0.0,0.0,0.0, 
Kalen Ballage,RB,MIA,0,0,0,0.0,0.0,0.0,0.0,0.0, 
John Kelly,RB,LAR,0,0,0,0.0,0.0,0.0,0.0,0.0, 
Buddy Howell,RB,HOU,0,0,0,0.0,0.0,0.0,0.0,0.0,Q
