Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Antonio Callaway,WR,CLE,0.0,0.0,0.0,1.6,0.0,2.8,38.4,0.2, 
Zay Jones,WR,BUF,0.0,0.0,0.0,0.0,0.0,3.3,42.2,0.1, 
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,2.9,36.0,0.3, 
Donte Moncrief,WR,JAX,0.0,0.0,0.0,0.0,0.0,2.9,36.2,0.3, 
Willie Snead,WR,BAL,0.0,0.0,0.0,0.0,0.0,3.3,38.2,0.2, 
Allen Hurns,WR,DAL,0.0,0.0,0.0,0.0,0.0,2.8,37.8,0.2,IR
Chester Rogers,WR,IND,0.0,0.0,0.0,1.2,0.0,2.9,35.6,0.2, 
Rishard Matthews,WR,NYJ,0.0,0.0,0.0,0.0,0.0,2.9,38.5,0.2,IR
Trent Taylor,WR,SF,0.0,0.0,0.0,0.0,0.0,3.0,35.8,0.2, 
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,2.8,36.9,0.2, 
Jarius Wright,WR,CAR,0.0,0.0,0.0,0.0,0.0,2.7,34.6,0.2, 
Chad Williams,WR,ARI,0.0,0.0,0.0,1.5,0.0,2.8,32.5,0.2, 
James Washington,WR,PIT,0.0,0.0,0.0,0.0,0.0,2.3,34.1,0.2, 
Tyrell Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,2.3,33.6,0.2, 
Christian Kirk,WR,ARI,0.0,0.0,0.0,0.0,0.0,2.6,30.4,0.1,IR
Torrey Smith,WR,CAR,0.0,0.0,0.0,0.0,0.0,2.1,31.5,0.2, 
Taywan Taylor,WR,TEN,0.0,0.0,0.0,2.9,0.0,2.4,29.5,0.1, 
Anthony Miller,WR,CHI,0.0,0.0,0.0,0.0,0.0,2.3,30.1,0.2,Q
Jakeem Grant,WR,MIA,0.0,0.0,0.0,1.6,0.0,2.2,28.7,0.2,IR
Albert Wilson,WR,MIA,0.0,0.0,0.0,6.2,0.0,2.1,24.7,0.2,IR
Rashard Higgins,WR,CLE,0.0,0.0,0.0,0.0,0.0,2.2,28.3,0.2, 
Jaron Brown,WR,SEA,0.0,0.0,0.0,0.0,0.0,2.1,26.9,0.2, 
D.J. Moore,WR,CAR,0.0,0.0,0.0,3.6,0.0,2.0,25.7,0.2, 
Deonte Thompson,WR,BUF,0.0,0.0,0.0,0.0,0.0,2.1,29.8,0.2,Q
Adam Humphries,WR,TB,0.0,0.0,0.0,0.8,0.0,2.5,26.2,0.1, 
Cordarrelle Patterson,WR,NE,0.0,0.0,0.0,10.4,0.0,1.8,18.4,0.2, 
Tajae Sharpe,WR,TEN,0.0,0.0,0.0,0.0,0.0,2.3,28.8,0.1,Q
John Ross,WR,CIN,0.0,0.0,0.0,2.7,0.0,1.9,25.0,0.2, 
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,2.0,25.7,0.2, 
Laquon Treadwell,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.9,24.3,0.2, 
Austin Carr,WR,NO,0.0,0.0,0.0,0.0,0.0,2.1,23.9,0.1, 
Bruce Ellington,WR,DET,0.0,0.0,0.0,0.9,0.0,1.8,22.2,0.2,IR
Tavon Austin,WR,DAL,0.0,0.0,0.0,10.6,0.1,1.3,13.0,0.1, 
Andre Holmes,WR,DEN,0.0,0.0,0.0,0.0,0.0,1.7,22.1,0.1,IR
Jermaine Kearse,WR,NYJ,0.0,0.0,0.0,0.0,0.0,1.7,21.7,0.1,Q
Robert Foster,WR,BUF,0.0,0.0,0.0,0.0,0.0,1.7,20.7,0.1, 
Cody Latimer,WR,NYG,0.0,0.0,0.0,0.0,0.0,1.5,19.6,0.1, 
Shelton Gibson,WR,PHI,0.0,0.0,0.0,0.0,0.0,1.3,17.8,0.1, 
D.J. Chark,WR,JAX,0.0,0.0,0.0,0.0,0.0,1.2,17.2,0.1, 
Chris Conley,WR,KC,0.0,0.0,0.0,0.0,0.0,1.2,15.4,0.1, 
Ryan Switzer,WR,PIT,0.0,0.0,0.0,1.5,0.0,0.9,11.7,0.1,Q
David Moore,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.9,11.2,0.1, 
T.J. Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,0.9,11.8,0.1, 
Tre'Quan Smith,WR,NO,0.0,0.0,0.0,0.0,0.0,0.8,11.1,0.1, 
DaeSean Hamilton,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.9,10.6,0.1, 
Chris Moore,WR,BAL,0.0,0.0,0.0,1.6,0.0,0.8,9.4,0.1, 
Terrance Williams,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.8,11.2,0.1,IR
Josh Reynolds,WR,LAR,0.0,0.0,0.0,0.8,0.0,0.7,7.6,0.1, 
Marvin Hall,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.6,7.5,0.1, 
J.J. Nelson,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.5,8.7,0.0, 
Justin Hardy,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.4,5.2,0.0, 
Cameron Meredith,WR,NO,0.0,0.0,0.0,0.0,0.0,0.5,5.9,0.0,IR
Zach Pascal,WR,IND,0.0,0.0,0.0,0.0,0.0,0.4,5.5,0.0, 
Darrius Heyward-Bey,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.4,5.9,0.0, 
Kevin White,WR,CHI,0.0,0.0,0.0,0.8,0.0,0.4,5.0,0.0, 
Josh Malone,WR,CIN,0.0,0.0,0.0,0.7,0.0,0.4,4.9,0.0, 
Aldrick Robinson,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.3,5.3,0.0, 
Vyncint Smith,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.4,4.8,0.0, 
Alex Erickson,WR,CIN,0.0,0.0,0.0,0.7,0.0,0.2,2.8,0.0, 
Andre Roberts,WR,NYJ,0.0,0.0,0.0,1.5,0.0,0.1,1.2,0.0, 
Jaydon Mickens,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0,IR
Marquez Valdes-Scantling,WR,GB,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0, 
Darius Jennings,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.2,2.2,0.0, 
Russell Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.2,2.7,0.0,Q
Maurice Harris,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,IR
Tim Patrick,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0, 
Josh Bellamy,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.2,2.7,0.0, 
Derrick Willies,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.2,2.1,0.0,IR
Demarcus Robinson,WR,KC,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.0, 
Charone Peake,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.1,1.3,0.0, 
Tim White,WR,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Dwayne Harris,WR,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
JoJo Natson,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
J.J. Jones,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Matthew Slater,WR,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Keenan Reynolds,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Marcus Johnson,WR,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Damion Ratley,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Ray-Ray McCloud,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Brandon Zylstra,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Marcus Kemp,WR,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
