Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Lance Kendricks,TE,GB,0.0,0.0,0.0,0.0,0.0,0.9,9.9,0.1, 
Blake Bell,TE,JAX,0.0,0.0,0.0,0.0,0.0,0.9,10.0,0.1, 
Matt Lengel,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.9,9.5,0.1, 
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,0.8,9.1,0.1, 
Mo Alie-Cox,TE,IND,0.0,0.0,0.0,0.0,0.0,0.8,8.6,0.1, 
Jermaine Gresham,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.9,8.9,0.1, 
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,0.9,7.2,0.1, 
Rhett Ellison,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.8,7.5,0.1,Q
Derek Carrier,TE,OAK,0.0,0.0,0.0,0.0,0.0,0.7,7.9,0.0,Q
Anthony Firkser,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.6,6.4,0.1, 
Tyler Conklin,TE,MIN,0.0,0.0,0.0,0.0,0.0,0.5,5.7,0.0, 
Eric Saubert,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.5,5.3,0.1, 
Marcedes Lewis,TE,GB,0.0,0.0,0.0,0.0,0.0,0.5,5.3,0.0, 
Rico Gathers,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.4,4.7,0.0, 
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.4,4.6,0.0, 
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,0.4,4.6,0.0, 
Antony Auclair,TE,TB,0.0,0.0,0.0,0.0,0.0,0.4,4.1,0.0, 
Dalton Schultz,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.3,3.4,0.0, 
Xavier Grimble,TE,PIT,0.0,0.0,0.0,0.0,0.0,0.3,2.9,0.0, 
Logan Paulsen,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.2,2.7,0.0, 
Lee Smith,TE,OAK,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0, 
Ben Koyack,TE,JAX,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0,Q
Alan Cross,TE,TB,0.0,0.0,0.0,0.0,0.0,0.1,1.4,0.0,IR
Brian Parker,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.1,1.3,0.0, 
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.0, 
John Phillips,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
MyCole Pruitt,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Chris Manhertz,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Daniel Brown,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Ben Braunecker,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Scott Simonson,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Sean Culkin,TE,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Darrell Daniels,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Jordan Franks,TE,CIN,,,,,,,,, 
