Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Doug Baldwin,WR,SEA,0.0,0.0,0.0,0.0,0.0,4.2,55.4,0.4, 
Julian Edelman,WR,NE,0.0,0.0,0.0,1.8,0.0,4.6,49.4,0.4, 
Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,0.0,4.4,55.8,0.3,Q
Danny Amendola,WR,MIA,0.0,0.0,0.0,0.0,0.0,4.9,52.9,0.3, 
Sterling Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,4.3,55.6,0.3, 
DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,0.0,3.9,53.7,0.4, 
Jordy Nelson,WR,OAK,0.0,0.0,0.0,0.0,0.0,4.2,53.9,0.3, 
Chester Rogers,WR,IND,0.0,0.0,0.0,0.0,0.0,4.5,47.7,0.4, 
Josh Gordon,WR,NE,0.0,0.0,0.0,0.0,0.0,3.6,52.7,0.4,SSPD
Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,0.0,4.2,55.7,0.2, 
Marquise Goodwin,WR,SF,0.0,0.0,0.0,4.9,0.0,3.3,51.2,0.3,Q
Chris Godwin,WR,TB,0.0,0.0,0.0,0.0,0.0,3.9,47.5,0.4, 
Devin Funchess,WR,CAR,0.0,0.0,0.0,0.0,0.0,4.1,49.9,0.3, 
Willie Snead,WR,BAL,0.0,0.0,0.0,0.8,0.0,4.5,51.9,0.2, 
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,4.3,47.7,0.3, 
Donte Moncrief,WR,JAX,0.0,0.0,0.0,0.0,0.0,3.8,49.5,0.3, 
DeSean Jackson,WR,TB,0.0,0.0,0.0,4.1,0.0,3.1,52.2,0.3,Q
Dede Westbrook,WR,JAX,0.0,0.0,0.0,2.7,0.0,4.1,50.0,0.2, 
Tyler Lockett,WR,SEA,0.0,0.0,0.0,3.2,0.0,3.2,48.0,0.3, 
Christian Kirk,WR,ARI,0.0,0.0,0.0,1.4,0.0,3.8,50.1,0.2,IR
Nelson Agholor,WR,PHI,0.0,0.0,0.0,3.0,0.0,4.4,44.6,0.2, 
Geronimo Allison,WR,GB,0.0,0.0,0.0,0.0,0.0,3.5,50.3,0.3,IR
Jermaine Kearse,WR,NYJ,0.0,0.0,0.0,0.0,0.0,3.9,47.2,0.3,Q
Anthony Miller,WR,CHI,0.0,0.0,0.0,0.0,0.0,3.3,42.3,0.4,Q
Martavis Bryant,WR,OAK,0.0,0.0,0.0,1.5,0.0,3.4,47.6,0.3,IR
Tre'Quan Smith,WR,NO,0.0,0.0,0.0,0.0,0.0,3.1,46.6,0.3, 
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,3.0,44.4,0.3, 
Antonio Callaway,WR,CLE,0.0,0.0,0.0,2.8,0.0,3.0,42.8,0.2, 
Kelvin Benjamin,WR,KC,0.0,0.0,0.0,0.0,0.0,3.2,47.0,0.2, 
D.J. Moore,WR,CAR,0.0,0.0,0.0,3.2,0.0,3.3,40.1,0.2, 
Jakeem Grant,WR,MIA,0.0,0.0,0.0,2.7,0.0,3.0,39.0,0.2,IR
Adam Humphries,WR,TB,0.0,0.0,0.0,1.4,0.0,3.5,36.5,0.2, 
Zay Jones,WR,BUF,0.0,0.0,0.0,0.0,0.0,3.3,39.9,0.2, 
Josh Doctson,WR,WAS,0.0,0.0,0.0,0.0,0.0,2.7,37.0,0.3, 
Ryan Switzer,WR,PIT,0.0,0.0,0.0,4.6,0.0,2.7,30.9,0.2,Q
Andre Roberts,WR,NYJ,0.0,0.0,0.0,1.5,0.0,2.7,35.5,0.2, 
Paul Richardson,WR,WAS,0.0,0.0,0.0,1.7,0.0,2.7,34.7,0.2,IR
Cameron Meredith,WR,NO,0.0,0.0,0.0,0.0,0.0,2.6,36.0,0.2,IR
Trent Taylor,WR,SF,0.0,0.0,0.0,0.0,0.0,3.0,30.7,0.2, 
Chris Hogan,WR,NE,0.0,0.0,0.0,0.0,0.0,2.5,33.1,0.2, 
Alex Erickson,WR,CIN,0.0,0.0,0.0,1.4,0.0,2.3,29.7,0.3, 
Rishard Matthews,WR,NYJ,0.0,0.0,0.0,0.0,0.0,2.5,34.6,0.2,IR
Laquon Treadwell,WR,MIN,0.0,0.0,0.0,0.0,0.0,2.6,28.8,0.2, 
Seth Roberts,WR,OAK,0.0,0.0,0.0,0.0,0.0,2.8,29.5,0.2, 
Kevin White,WR,CHI,0.0,0.0,0.0,0.0,0.0,2.2,29.7,0.3, 
Damion Ratley,WR,CLE,0.0,0.0,0.0,0.0,0.0,2.4,31.2,0.2, 
Andre Holmes,WR,DEN,0.0,0.0,0.0,0.0,0.0,2.4,32.3,0.1,IR
Maurice Harris,WR,WAS,0.0,0.0,0.0,1.7,0.0,2.3,29.3,0.1,IR
David Moore,WR,SEA,0.0,0.0,0.0,0.0,0.0,2.0,27.9,0.2, 
Josh Reynolds,WR,LAR,0.0,0.0,0.0,0.9,0.0,2.0,25.9,0.2, 
D.J. Chark,WR,JAX,0.0,0.0,0.0,0.0,0.0,2.1,27.8,0.1, 
Curtis Samuel,WR,CAR,0.0,0.0,0.0,3.2,0.0,2.0,24.8,0.1, 
Breshad Perriman,WR,CLE,0.0,0.0,0.0,0.0,0.0,2.0,28.3,0.1, 
Chad Williams,WR,ARI,0.0,0.0,0.0,0.0,0.0,2.0,26.1,0.2, 
Kendrick Bourne,WR,SF,0.0,0.0,0.0,0.0,0.0,2.0,23.9,0.2, 
Josh Bellamy,WR,CHI,0.0,0.0,0.0,0.0,0.0,1.7,23.6,0.2, 
Dontrelle Inman,WR,IND,0.0,0.0,0.0,0.0,0.0,1.7,22.7,0.2, 
Jordan Matthews,WR,PHI,0.0,0.0,0.0,0.0,0.0,1.9,23.1,0.1, 
Jarius Wright,WR,CAR,0.0,0.0,0.0,0.0,0.0,1.9,20.5,0.1, 
Chris Conley,WR,KC,0.0,0.0,0.0,0.0,0.0,1.6,18.4,0.2, 
Cody Core,WR,CIN,0.0,0.0,0.0,1.4,0.0,1.4,19.2,0.2,Q
Deontay Burnett,WR,NYJ,0.0,0.0,0.0,0.0,0.0,1.5,20.8,0.1, 
Vyncint Smith,WR,HOU,0.0,0.0,0.0,0.0,0.0,1.3,18.4,0.1, 
Chris Moore,WR,BAL,0.0,0.0,0.0,3.3,0.0,1.3,15.4,0.1, 
Aldrick Robinson,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.1,16.2,0.1, 
Russell Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,1.3,17.1,0.1,Q
Dante Pettis,WR,SF,0.0,0.0,0.0,0.0,0.0,1.1,15.4,0.1,IR
Zach Pascal,WR,IND,0.0,0.0,0.0,0.0,0.0,0.9,11.6,0.1, 
Marquez Valdes-Scantling,WR,GB,0.0,0.0,0.0,0.0,0.0,0.9,12.5,0.1, 
Cordarrelle Patterson,WR,NE,0.0,0.0,0.0,6.3,0.0,0.5,4.9,0.0, 
Dwayne Harris,WR,OAK,0.0,0.0,0.0,1.5,0.0,0.7,8.5,0.0, 
Cam Phillips,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.8,10.3,0.0, 
Charone Peake,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.7,9.7,0.0, 
Marvin Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,0.6,8.0,0.1, 
Leonte Carroo,WR,MIA,0.0,0.0,0.0,0.0,0.0,0.6,7.6,0.1, 
Michael Floyd,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.5,6.4,0.0, 
Justin Hunter,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,IR
Demarcus Robinson,WR,KC,0.0,0.0,0.0,0.0,0.0,0.4,5.3,0.1, 
J.J. Nelson,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.4,6.3,0.0, 
Tim Patrick,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.4,5.9,0.0, 
Austin Carr,WR,NO,0.0,0.0,0.0,0.0,0.0,0.4,5.8,0.0, 
Bennie Fowler,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.4,5.6,0.0, 
Phillip Dorsett,WR,NE,0.0,0.0,0.0,0.0,0.0,0.4,5.3,0.0, 
KhaDarel Hodge,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.4,4.8,0.0, 
Damiere Byrd,WR,CAR,0.0,0.0,0.0,0.0,0.0,0.4,4.9,0.0,IR
Victor Bolden,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.4,4.9,0.0, 
Jaron Brown,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.3,4.0,0.0, 
DeAndre Carter,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.2,2.8,0.0, 
Brandon Zylstra,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.2,3.2,0.0, 
Rashad Greene,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.2,2.8,0.0, 
Josh Malone,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.2,2.8,0.0, 
Shelton Gibson,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.2,2.9,0.0, 
JoJo Natson,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Ray-Ray McCloud,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Isaiah McKenzie,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Corey Coleman,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q
Jehu Chesson,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Justin Watson,WR,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Equanimeous St. Brown,WR,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q
Richie James,WR,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Marcus Kemp,WR,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Quadree Henderson,WR,NYG,,,,,,,,,IR
