Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Robby Anderson,WR,NYJ,0.0,0.0,0.0,1.4,0.0,2.9,40.5,0.2, 
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,2.9,39.9,0.2, 
Donte Moncrief,WR,JAX,0.0,0.0,0.0,0.0,0.0,2.6,32.5,0.3, 
Dede Westbrook,WR,JAX,0.0,0.0,0.0,1.8,0.0,2.8,35.3,0.1, 
Martavis Bryant,WR,OAK,0.0,0.0,0.0,1.5,0.0,2.6,36.0,0.1,IR
Phillip Dorsett,WR,NE,0.0,0.0,0.0,0.0,0.0,2.4,33.4,0.2, 
Rashard Higgins,WR,CLE,0.0,0.0,0.0,0.0,0.0,2.6,32.0,0.1, 
Tyrell Williams,WR,LAC,0.0,0.0,0.0,0.9,0.0,2.0,30.3,0.2, 
Chester Rogers,WR,IND,0.0,0.0,0.0,0.0,0.0,2.6,29.1,0.1, 
James Washington,WR,PIT,0.0,0.0,0.0,0.0,0.0,2.3,31.1,0.1, 
Jermaine Kearse,WR,NYJ,0.0,0.0,0.0,0.0,0.0,2.5,29.7,0.1,Q
Adam Humphries,WR,TB,0.0,0.0,0.0,0.7,0.0,2.5,25.8,0.2, 
Deonte Thompson,WR,BUF,0.0,0.0,0.0,0.0,0.0,2.1,27.7,0.2,Q
Andre Holmes,WR,DEN,0.0,0.0,0.0,0.0,0.0,2.3,31.5,0.1,IR
Marquez Valdes-Scantling,WR,GB,0.0,0.0,0.0,0.0,0.0,2.2,28.6,0.1, 
Chad Williams,WR,ARI,0.0,0.0,0.0,1.5,0.0,2.2,29.1,0.1, 
Josh Bellamy,WR,CHI,0.0,0.0,0.0,0.0,0.0,2.2,30.8,0.1, 
Travis Benjamin,WR,LAC,0.0,0.0,0.0,5.7,0.0,1.6,25.0,0.2, 
Tavon Austin,WR,DAL,0.0,0.0,0.0,10.0,0.1,1.7,17.9,0.1, 
John Ross,WR,CIN,0.0,0.0,0.0,2.7,0.0,2.0,25.2,0.1, 
Allen Hurns,WR,DAL,0.0,0.0,0.0,0.0,0.0,2.0,25.4,0.2,IR
Zay Jones,WR,BUF,0.0,0.0,0.0,0.0,0.0,2.1,30.7,0.1, 
Trent Taylor,WR,SF,0.0,0.0,0.0,0.0,0.0,2.4,26.2,0.1, 
Tajae Sharpe,WR,TEN,0.0,0.0,0.0,1.6,0.0,1.9,27.3,0.1,Q
Laquon Treadwell,WR,MIN,0.0,0.0,0.0,0.0,0.0,2.1,25.4,0.1, 
Keke Coutee,WR,HOU,0.0,0.0,0.0,0.0,0.0,1.8,22.4,0.1, 
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,1.8,23.8,0.1, 
Cameron Meredith,WR,NO,0.0,0.0,0.0,0.0,0.0,1.8,22.4,0.1,IR
Russell Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,1.7,23.5,0.1,Q
Chris Conley,WR,KC,0.0,0.0,0.0,0.0,0.0,1.6,20.7,0.1, 
Jordan Matthews,WR,PHI,0.0,0.0,0.0,0.0,0.0,1.6,18.9,0.1, 
Cordarrelle Patterson,WR,NE,0.0,0.0,0.0,10.3,0.0,1.0,10.3,0.1, 
Robert Foster,WR,BUF,0.0,0.0,0.0,0.0,0.0,1.5,21.6,0.1, 
Ryan Switzer,WR,PIT,0.0,0.0,0.0,10.7,0.1,0.9,11.2,0.0,Q
Jaron Brown,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.9,12.8,0.1, 
Darius Jennings,WR,TEN,0.0,0.0,0.0,0.0,0.0,1.1,14.8,0.1, 
Zach Pascal,WR,IND,0.0,0.0,0.0,0.0,0.0,1.1,13.8,0.1, 
D.J. Chark,WR,JAX,0.0,0.0,0.0,0.0,0.0,1.1,14.6,0.1, 
Kevin White,WR,CHI,0.0,0.0,0.0,0.7,0.0,1.0,13.7,0.1, 
Dante Pettis,WR,SF,0.0,0.0,0.0,0.0,0.0,1.0,13.6,0.1,IR
T.J. Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,0.9,11.2,0.0, 
J.J. Nelson,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.6,9.3,0.1, 
Chris Moore,WR,BAL,0.0,0.0,0.0,1.6,0.0,0.7,8.7,0.0, 
DaeSean Hamilton,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.6,8.0,0.1, 
Tre'Quan Smith,WR,NO,0.0,0.0,0.0,0.0,0.0,0.6,8.7,0.0, 
Josh Malone,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.6,7.9,0.0, 
Kendrick Bourne,WR,SF,0.0,0.0,0.0,0.0,0.0,0.6,7.9,0.0, 
Aldrick Robinson,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.4,6.0,0.0, 
Austin Carr,WR,NO,0.0,0.0,0.0,0.0,0.0,0.4,5.8,0.0, 
Marvin Hall,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.4,5.4,0.0, 
Javon Wims,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.4,5.1,0.0, 
Tim Patrick,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.3,4.3,0.0, 
Marcus Johnson,WR,IND,0.0,0.0,0.0,1.5,0.0,0.2,2.8,0.0,IR
Dwayne Harris,WR,OAK,0.0,0.0,0.0,0.0,0.0,0.2,2.7,0.0, 
Ray-Ray McCloud,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0, 
Darrius Heyward-Bey,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.2,2.9,0.0, 
Derrick Willies,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0,IR
Demarcus Robinson,WR,KC,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0, 
Josh Reynolds,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0, 
Justin Hardy,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.1,1.3,0.0, 
Shelton Gibson,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.1,1.4,0.0, 
Andre Roberts,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Justin Watson,WR,TB,0.0,0.0,0.0,0.0,0.0,0.1,1.3,0.0, 
Marcus Kemp,WR,KC,0.0,0.0,0.0,0.0,0.0,0.1,1.3,0.0, 
David Moore,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.0, 
Jaydon Mickens,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Tim White,WR,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Alex Erickson,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Matthew Slater,WR,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Geremy Davis,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Seth Roberts,WR,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Cody Core,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q
Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Brandon Zylstra,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Trent Sherfield,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
KhaDarel Hodge,WR,LAR,,,,,,,,, 
Jawill Davis,WR,NYG,,,,,,,,,IR
