Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Auden Tate,WR,CIN,0.0,0.0,0.0,0.0,0.0,2.1,25.3,0.1, 
T.J. Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,1.9,25.1,0.1, 
Maurice Harris,WR,WAS,0.0,0.0,0.0,0.0,0.0,2.1,25.3,0.1,IR
Breshad Perriman,WR,CLE,0.0,0.0,0.0,0.8,0.0,1.6,21.7,0.2, 
Keith Kirkwood,WR,NO,0.0,0.0,0.0,0.0,0.0,1.5,20.7,0.2,O
Corey Coleman,WR,NYG,0.0,0.0,0.0,0.0,0.0,1.7,22.3,0.1,Q
Deonte Thompson,WR,BUF,0.0,0.0,0.0,0.0,0.0,1.8,22.3,0.1,Q
Cody Core,WR,CIN,0.0,0.0,0.0,0.0,0.0,1.6,20.4,0.1,Q
Jarius Wright,WR,CAR,0.0,0.0,0.0,0.0,0.0,1.7,18.1,0.1, 
Nelson Agholor,WR,PHI,0.0,0.0,0.0,1.3,0.0,1.6,18.5,0.1, 
Chris Hogan,WR,NE,0.0,0.0,0.0,0.0,0.0,1.4,19.5,0.1, 
Demarcus Robinson,WR,KC,0.0,0.0,0.0,0.0,0.0,1.3,16.3,0.2, 
Travis Benjamin,WR,LAC,0.0,0.0,0.0,3.6,0.0,0.9,13.5,0.1, 
Zach Pascal,WR,IND,0.0,0.0,0.0,1.4,0.0,1.2,13.9,0.1, 
Jaron Brown,WR,SEA,0.0,0.0,0.0,0.0,0.0,1.0,14.4,0.2, 
Russell Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,1.3,16.4,0.1,Q
J.J. Nelson,WR,ARI,0.0,0.0,0.0,3.2,0.0,0.9,13.5,0.1, 
Cordarrelle Patterson,WR,NE,0.0,0.0,0.0,3.9,0.0,1.0,11.1,0.1, 
Andy Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,1.2,15.4,0.1, 
Jordan Matthews,WR,PHI,0.0,0.0,0.0,0.0,0.0,1.2,15.6,0.1, 
Laquon Treadwell,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.3,13.7,0.1, 
Leonte Carroo,WR,MIA,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.1, 
River Cracraft,WR,DEN,0.0,0.0,0.0,0.0,0.0,1.0,12.1,0.1, 
Brice Butler,WR,MIA,0.0,0.0,0.0,0.0,0.0,0.9,12.7,0.1, 
Chris Moore,WR,BAL,0.0,0.0,0.0,3.4,0.0,0.8,10.4,0.1, 
Equanimeous St. Brown,WR,GB,0.0,0.0,0.0,0.0,0.0,0.8,11.9,0.1,Q
Damion Ratley,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.8,11.0,0.1, 
Austin Carr,WR,NO,0.0,0.0,0.0,0.0,0.0,0.8,10.2,0.1, 
Josh Bellamy,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.7,10.2,0.1, 
Cameron Batson,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.9,10.8,0.1, 
Noah Brown,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.8,9.8,0.1, 
Allen Hurns,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.7,9.6,0.1,IR
Malik Turner,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.7,8.7,0.1, 
Bobo Wilson,WR,TB,0.0,0.0,0.0,0.0,0.0,0.7,9.2,0.1, 
James Washington,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.6,9.2,0.1, 
Michael Floyd,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.7,8.6,0.1, 
Alex Erickson,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.6,7.5,0.0, 
Richie James,WR,SF,0.0,0.0,0.0,0.0,0.0,0.6,7.8,0.0, 
Charone Peake,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.6,8.1,0.0, 
Dwayne Harris,WR,OAK,0.0,0.0,0.0,1.4,0.0,0.4,5.4,0.0, 
Marvin Hall,WR,ATL,0.0,0.0,0.0,1.2,0.0,0.5,6.3,0.0, 
Darrius Heyward-Bey,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.5,6.6,0.0, 
Justin Hardy,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.5,5.8,0.0, 
Andre Roberts,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.4,5.2,0.0, 
Justin Watson,WR,TB,0.0,0.0,0.0,0.0,0.0,0.5,6.1,0.0, 
Marcus Kemp,WR,KC,0.0,0.0,0.0,0.0,0.0,0.4,5.4,0.1, 
Jake Kumerow,WR,GB,0.0,0.0,0.0,0.0,0.0,0.4,5.8,0.0, 
Tommylee Lewis,WR,NO,0.0,0.0,0.0,0.0,0.0,0.4,4.7,0.1, 
Rashad Greene,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.4,5.0,0.0, 
Darius Jennings,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.3,4.4,0.0, 
Trent Taylor,WR,SF,0.0,0.0,0.0,0.0,0.0,0.4,4.5,0.0, 
Ray-Ray McCloud,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.3,4.4,0.0, 
Pharoh Cooper,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.2,2.8,0.0, 
Phillip Dorsett,WR,NE,0.0,0.0,0.0,0.0,0.0,0.2,2.9,0.0, 
Jawill Davis,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
JoJo Natson,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Matthew Slater,WR,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Torrey Smith,WR,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Andre Holmes,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Andy Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Geremy Davis,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Jehu Chesson,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Shelton Gibson,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
J'Mon Moore,WR,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Daurice Fountain,WR,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Brandon Zylstra,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
KhaDarel Hodge,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Lance Lenoir,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Gehrig Dieter,WR,KC,,,,,,,,, 
Jalen Tolliver,WR,ARI,,,,,,,,, 
