Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Seth Roberts,WR,OAK,0.0,0.0,0.0,0.0,0.0,3.5,38.1,0.2, 
Pierre Garcon,WR,SF,0.0,0.0,0.0,0.0,0.0,3.4,40.5,0.2,IR
Josh Doctson,WR,WAS,0.0,0.0,0.0,0.0,0.0,2.8,37.1,0.3, 
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,2.6,39.1,0.3, 
Chris Hogan,WR,NE,0.0,0.0,0.0,0.0,0.0,2.7,38.4,0.3, 
Tim Patrick,WR,DEN,0.0,0.0,0.0,0.8,0.0,2.9,38.0,0.2, 
Kelvin Benjamin,WR,KC,0.0,0.0,0.0,0.0,0.0,2.9,43.2,0.1, 
Brandon LaFell,WR,OAK,0.0,0.0,0.0,0.0,0.0,3.0,36.7,0.2,IR
David Moore,WR,SEA,0.0,0.0,0.0,0.0,0.0,2.4,35.0,0.3, 
Zay Jones,WR,BUF,0.0,0.0,0.0,0.0,0.0,3.2,38.2,0.1, 
Josh Bellamy,WR,CHI,0.0,0.0,0.0,0.0,0.0,2.6,35.8,0.3, 
Rashard Higgins,WR,CLE,0.0,0.0,0.0,0.0,0.0,2.8,37.7,0.2, 
Robby Anderson,WR,NYJ,0.0,0.0,0.0,0.0,0.0,2.3,39.1,0.3, 
Taywan Taylor,WR,TEN,0.0,0.0,0.0,0.0,0.0,3.0,37.3,0.1, 
Tajae Sharpe,WR,TEN,0.0,0.0,0.0,1.6,0.0,2.9,36.1,0.2,Q
Tyrell Williams,WR,LAC,0.0,0.0,0.0,0.8,0.0,2.2,37.9,0.2, 
Maurice Harris,WR,WAS,0.0,0.0,0.0,1.8,0.0,2.7,33.5,0.2,IR
T.J. Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,2.6,34.6,0.2, 
Jakeem Grant,WR,MIA,0.0,0.0,0.0,3.1,0.0,2.4,29.1,0.2,IR
Curtis Samuel,WR,CAR,0.0,0.0,0.0,5.1,0.0,2.0,25.9,0.2, 
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,2.0,27.9,0.2, 
Brandon Zylstra,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.8,24.5,0.2, 
Kendrick Bourne,WR,SF,0.0,0.0,0.0,0.0,0.0,2.1,24.9,0.1, 
Jarius Wright,WR,CAR,0.0,0.0,0.0,1.9,0.0,1.9,21.1,0.2, 
Brandon Powell,WR,DET,0.0,0.0,0.0,0.0,0.0,1.7,21.4,0.1, 
Equanimeous St. Brown,WR,GB,0.0,0.0,0.0,0.0,0.0,1.6,22.8,0.2,Q
Chris Conley,WR,KC,0.0,0.0,0.0,0.0,0.0,1.7,19.0,0.2, 
Cameron Meredith,WR,NO,0.0,0.0,0.0,0.0,0.0,1.6,21.4,0.1,IR
Ryan Switzer,WR,PIT,0.0,0.0,0.0,4.1,0.0,1.4,15.9,0.1,Q
Vyncint Smith,WR,HOU,0.0,0.0,0.0,0.0,0.0,1.4,18.5,0.1, 
Travis Benjamin,WR,LAC,0.0,0.0,0.0,5.1,0.0,1.1,16.0,0.1, 
Martavis Bryant,WR,OAK,0.0,0.0,0.0,1.5,0.0,1.3,18.0,0.1,IR
Rishard Matthews,WR,NYJ,0.0,0.0,0.0,0.0,0.0,1.3,18.0,0.1,IR
Javon Wims,WR,CHI,0.0,0.0,0.0,0.0,0.0,1.3,16.4,0.1, 
Allen Hurns,WR,DAL,0.0,0.0,0.0,0.0,0.0,1.2,14.9,0.1,IR
Damion Ratley,WR,CLE,0.0,0.0,0.0,0.0,0.0,1.1,15.2,0.1, 
Darius Jennings,WR,TEN,0.0,0.0,0.0,0.0,0.0,1.0,13.3,0.1, 
Chris Moore,WR,BAL,0.0,0.0,0.0,3.2,0.0,1.0,11.5,0.1, 
Deonte Thompson,WR,BUF,0.0,0.0,0.0,0.0,0.0,1.0,12.7,0.1,Q
Deontay Burnett,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.9,12.8,0.1, 
Dante Pettis,WR,SF,0.0,0.0,0.0,0.0,0.0,0.9,12.1,0.1,IR
Phillip Dorsett,WR,NE,0.0,0.0,0.0,0.0,0.0,0.8,11.1,0.1, 
Austin Carr,WR,NO,0.0,0.0,0.0,0.0,0.0,0.8,10.8,0.1, 
Justin Hardy,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.7,8.1,0.0, 
Andre Holmes,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.7,10.2,0.0,IR
Jaron Brown,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.5,7.7,0.1, 
Michael Floyd,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.6,8.4,0.1, 
Andre Roberts,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.5,7.3,0.0, 
Breshad Perriman,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.5,7.4,0.0, 
Demarcus Robinson,WR,KC,0.0,0.0,0.0,0.0,0.0,0.4,5.4,0.1, 
Josh Reynolds,WR,LAR,0.0,0.0,0.0,0.8,0.0,0.4,5.3,0.0, 
Marvin Hall,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.5,5.9,0.0, 
Damiere Byrd,WR,CAR,0.0,0.0,0.0,0.0,0.0,0.4,5.1,0.0,IR
Dwayne Harris,WR,OAK,0.0,0.0,0.0,2.9,0.0,0.2,2.9,0.0, 
Richie James,WR,SF,0.0,0.0,0.0,0.0,0.0,0.2,2.2,0.0, 
JoJo Natson,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Ray-Ray McCloud,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Matthew Slater,WR,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Darrius Heyward-Bey,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Geremy Davis,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Leonte Carroo,WR,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Charone Peake,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Jehu Chesson,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Justin Watson,WR,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Cameron Batson,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Marcus Kemp,WR,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
