Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
Kevin Hogan,DEN,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Kirk Cousins,MIN,245.0,1.6,0.0,5.0,0.0,0,0,0,0.09
Kyle Allen,CAR,0.0,0.0,0.0,0.0,0.0,0,0,0,0.04
Lamar Jackson,BAL,147.0,0.7,0.0,57.6,0.0,0,0,0,0.07
Marcus Mariota,TEN,188.22,1.0,0.58,24.0,0.0,0,0,0,0.03
Mark Sanchez,WAS,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Matt Barkley,BUF,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Matt Cassel,DET,0.0,0.0,0.0,0.0,0.0,0,0,0,0.05
Matt Ryan,ATL,270.0,1.8,0.0,5.0,0.0,0,0,0,0.09
Matt Schaub,ATL,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
Matthew Stafford,DET,209.78,1.0,0.0,4.2,0.0,0,0,0,0.06
Mike Glennon,ARI,0.0,0.0,0.0,0.0,0.0,0,0,0,0.06
Mitchell Trubisky,CHI,215.84,1.41,0.64,22.07,0.0,0,0,0,0.15
Nate Sudfeld,PHI,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Nick Foles,PHI,252.44,1.6,0.5,3.4,0.0,0,0,0,0.03
Nick Mullens,SF,235.0,1.0,1.0,0.0,0.0,0,0,0,0.07
Patrick Mahomes,KC,287.89,1.85,0.75,10.0,0.0,0,0,0,0.05
Philip Rivers,LAC,253.7,1.7,0.4,0.0,0.0,0,0,0,0.16
Russell Wilson,SEA,217.7,1.6,0.5,15.3,0.0,0,0,0,0.09
Ryan Tannehill,MIA,191.66,1.0,0.6,9.6,0.0,0,0,0,0.06
Sam Darnold,NYJ,208.96,1.2,0.89,6.6,0.0,0,0,0,0.06
Sean Mannion,LAR,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Taylor Heinicke,CAR,192.0,1.2,0.88,2.5,0.0,0,0,0,0.09
Taysom Hill,NO,0.0,0.0,0.0,5.3,0.0,0,0,0,0.02
Teddy Bridgewater,NO,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Tom Brady,NE,268.7,1.6,0.0,1.4,0.0,0,0,0,0.06
Tom Savage,CIN,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Trevor Siemian,MIN,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Tyrod Taylor,CLE,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
