Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Kyle Juszczyk,RB,SF,0.0,0.0,0.0,0.5,0.0,2.4,23.6,0.1, 
Wayne Gallman,RB,NYG,0.0,0.0,0.0,18.7,0.1,1.4,11.1,0.0, 
Chase Edmonds,RB,ARI,0.0,0.0,0.0,17.0,0.1,1.5,12.0,0.0, 
Mike Davis,RB,SEA,0.0,0.0,0.0,15.8,0.1,1.4,11.3,0.1, 
Mike Boone,RB,MIN,0.0,0.0,0.0,19.5,0.1,1.1,9.0,0.0, 
C.J. Anderson,RB,LAR,0.0,0.0,0.0,18.8,0.1,0.9,7.7,0.0, 
Devontae Booker,RB,DEN,0.0,0.0,0.0,7.4,0.1,1.7,14.3,0.0, 
Rashaad Penny,RB,SEA,0.0,0.0,0.0,14.6,0.1,0.9,7.6,0.0, 
Malcolm Brown,RB,LAR,0.0,0.0,0.0,16.1,0.1,0.5,4.0,0.0,IR
Doug Martin,RB,OAK,0.0,0.0,0.0,19.1,0.1,0.3,2.4,0.0, 
C.J. Ham,RB,MIN,0.0,0.0,0.0,0.7,0.0,1.4,11.9,0.1,Q
Ito Smith,RB,ATL,0.0,0.0,0.0,7.7,0.1,0.8,7.1,0.0,IR
Stevan Ridley,RB,PIT,0.0,0.0,0.0,11.6,0.1,0.3,2.4,0.0, 
Spencer Ware,RB,KC,0.0,0.0,0.0,5.9,0.0,0.8,6.4,0.0, 
Rod Smith,RB,DAL,0.0,0.0,0.0,9.6,0.1,0.5,3.9,0.0, 
Roc Thomas,RB,MIN,0.0,0.0,0.0,9.8,0.0,0.6,4.5,0.0, 
Nick Chubb,RB,CLE,0.0,0.0,0.0,10.9,0.1,0.1,1.0,0.0, 
Zach Line,RB,NO,0.0,0.0,0.0,0.0,0.0,0.8,6.7,0.0, 
Keith Smith,RB,OAK,0.0,0.0,0.0,0.8,0.0,0.6,5.0,0.0, 
Anthony Sherman,RB,KC,0.0,0.0,0.0,0.4,0.0,0.5,4.3,0.0, 
Derrick Coleman,RB,ARI,0.0,0.0,0.0,0.8,0.0,0.5,4.2,0.0, 
Taiwan Jones,RB,BUF,0.0,0.0,0.0,1.8,0.0,0.5,3.7,0.0,IR
Damien Williams,RB,KC,0.0,0.0,0.0,0.4,0.0,0.5,4.1,0.0, 
James Develin,RB,NE,0.0,0.0,0.0,0.0,0.0,0.4,3.3,0.0, 
Tommy Bohanon,RB,JAX,0.0,0.0,0.0,0.9,0.0,0.3,2.4,0.0, 
Andy Janovich,RB,DEN,0.0,0.0,0.0,0.9,0.0,0.2,2.1,0.0, 
Roosevelt Nix,RB,PIT,0.0,0.0,0.0,0.0,0.0,0.3,2.5,0.0, 
Alex Armah,RB,CAR,0.0,0.0,0.0,3.0,0.1,0.0,0.0,0.0, 
Tre Madden,RB,SEA,0.0,0.0,0.0,0.4,0.0,0.2,2.0,0.0,Q
Dwayne Washington,RB,NO,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0, 
Raheem Mostert,RB,SF,0.0,0.0,0.0,0.5,0.0,0.1,1.0,0.0,IR
Trenton Cannon,RB,NYJ,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0, 
Patrick DiMarco,RB,BUF,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0, 
Derek Watt,RB,LAC,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0, 
Senorise Perry,RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Lamar Miller,RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Brandon Bolden,RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Jamize Olawale,RB,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Corey Clement,RB,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
David Fluellen,RB,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Elijhaa Penny,RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Justin Davis,RB,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Jaylen Samuels,RB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Justin Jackson,RB,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Ricky Ortiz,RB,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
De'Lance Turner,RB,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
