Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Kenyan Drake,RB,MIA,0.0,0.0,0.0,32.1,0.2,4.2,32.9,0.2, 
Kerryon Johnson,RB,DET,0.0,0.0,0.0,53.0,0.2,3.5,25.9,0.1,IR
Mark Ingram,RB,NO,0.0,0.0,0.0,46.0,0.5,2.6,19.9,0.1, 
Jalen Richard,RB,OAK,0.0,0.0,0.0,16.4,0.1,5.5,44.5,0.1, 
Matt Breida,RB,SF,0.0,0.0,0.0,66.9,0.4,1.7,13.1,0.1,IR
Sony Michel,RB,NE,0.0,0.0,0.0,69.3,0.6,0.8,6.5,0.0, 
Jordan Howard,RB,CHI,0.0,0.0,0.0,67.1,0.6,0.7,6.1,0.0, 
Doug Martin,RB,OAK,0.0,0.0,0.0,53.2,0.3,2.3,18.5,0.1, 
Isaiah Crowell,RB,NYJ,0.0,0.0,0.0,67.5,0.4,1.1,8.6,0.0,IR
Duke Johnson,RB,CLE,0.0,0.0,0.0,10.5,0.1,4.5,40.3,0.1, 
Austin Ekeler,RB,LAC,0.0,0.0,0.0,35.3,0.3,2.5,22.9,0.2, 
Peyton Barber,RB,TB,0.0,0.0,0.0,53.6,0.4,1.4,11.5,0.1, 
Ito Smith,RB,ATL,0.0,0.0,0.0,37.4,0.4,1.8,14.1,0.1,IR
Wendell Smallwood,RB,PHI,0.0,0.0,0.0,34.6,0.2,2.4,20.4,0.1, 
Elijah McGuire,RB,NYJ,0.0,0.0,0.0,36.1,0.2,2.4,20.0,0.1, 
Rashaad Penny,RB,SEA,0.0,0.0,0.0,35.9,0.2,2.2,18.5,0.1, 
Theo Riddick,RB,DET,0.0,0.0,0.0,5.6,0.0,4.6,32.6,0.1,Q
Marcus Murphy,RB,BUF,0.0,0.0,0.0,29.2,0.2,2.9,22.5,0.0,IR
Nyheim Hines,RB,IND,0.0,0.0,0.0,24.5,0.1,2.9,20.6,0.1, 
Frank Gore,RB,MIA,0.0,0.0,0.0,53.9,0.3,1.0,7.7,0.0,IR
Jamaal Williams,RB,GB,0.0,0.0,0.0,28.5,0.2,1.9,16.3,0.1, 
Kapri Bibbs,RB,GB,0.0,0.0,0.0,17.9,0.2,2.5,21.6,0.1, 
Derrick Henry,RB,TEN,0.0,0.0,0.0,41.5,0.3,0.9,7.2,0.0, 
Giovani Bernard,RB,CIN,0.0,0.0,0.0,14.5,0.1,2.7,22.7,0.1, 
Alfred Morris,RB,SF,0.0,0.0,0.0,39.0,0.3,0.9,7.4,0.0, 
Corey Clement,RB,PHI,0.0,0.0,0.0,25.3,0.2,1.7,13.6,0.1,IR
T.J. Yeldon,RB,JAX,0.0,0.0,0.0,8.9,0.0,2.8,23.6,0.1, 
Kyle Juszczyk,RB,SF,0.0,0.0,0.0,3.3,0.0,2.6,24.3,0.1, 
Josh Adams,RB,PHI,0.0,0.0,0.0,34.7,0.2,0.5,4.5,0.0, 
Spencer Ware,RB,KC,0.0,0.0,0.0,12.3,0.1,1.5,13.2,0.1, 
Jacquizz Rodgers,RB,TB,0.0,0.0,0.0,11.3,0.1,1.8,14.1,0.1, 
Chase Edmonds,RB,ARI,0.0,0.0,0.0,12.4,0.1,1.6,12.7,0.0, 
Wayne Gallman,RB,NYG,0.0,0.0,0.0,13.4,0.1,1.4,11.5,0.0, 
LeGarrette Blount,RB,DET,0.0,0.0,0.0,24.7,0.1,0.6,4.4,0.0, 
Samaje Perine,RB,WAS,0.0,0.0,0.0,7.0,0.1,1.3,10.5,0.0, 
James Develin,RB,NE,0.0,0.0,0.0,0.0,0.0,1.6,13.0,0.1, 
Carlos Hyde,RB,JAX,0.0,0.0,0.0,9.3,0.1,1.1,7.5,0.0, 
Malcolm Brown,RB,LAR,0.0,0.0,0.0,13.7,0.1,0.2,2.0,0.0,IR
Trenton Cannon,RB,NYJ,0.0,0.0,0.0,4.4,0.0,0.9,7.5,0.0, 
DeAndre Washington,RB,OAK,0.0,0.0,0.0,9.1,0.0,0.6,4.6,0.0, 
C.J. Anderson,RB,LAR,0.0,0.0,0.0,12.7,0.1,0.1,1.0,0.0, 
Rod Smith,RB,DAL,0.0,0.0,0.0,9.7,0.0,0.5,3.7,0.0, 
Anthony Sherman,RB,KC,0.0,0.0,0.0,0.0,0.0,0.7,6.6,0.1, 
Shaun Wilson,RB,TB,0.0,0.0,0.0,7.2,0.1,0.3,2.4,0.0,IR
Jordan Wilkins,RB,IND,0.0,0.0,0.0,7.8,0.0,0.3,2.2,0.0, 
Jaylen Samuels,RB,PIT,0.0,0.0,0.0,7.3,0.1,0.1,1.2,0.0, 
Kalen Ballage,RB,MIA,0.0,0.0,0.0,3.5,0.0,0.5,3.9,0.0, 
Keith Smith,RB,OAK,0.0,0.0,0.0,0.7,0.0,0.6,4.8,0.0, 
Patrick DiMarco,RB,BUF,0.0,0.0,0.0,0.0,0.0,0.5,4.3,0.0, 
Stevan Ridley,RB,PIT,0.0,0.0,0.0,2.8,0.0,0.1,1.2,0.0, 
Derrick Coleman,RB,ARI,0.0,0.0,0.0,0.7,0.0,0.3,2.3,0.0, 
Roosevelt Nix,RB,PIT,0.0,0.0,0.0,0.0,0.0,0.3,2.5,0.0, 
Zach Line,RB,NO,0.0,0.0,0.0,0.0,0.0,0.3,2.2,0.0, 
Tommy Bohanon,RB,JAX,0.0,0.0,0.0,0.0,0.0,0.3,2.3,0.0, 
Tre Madden,RB,SEA,0.0,0.0,0.0,0.5,0.0,0.2,1.9,0.0,Q
Benny Cunningham,RB,CHI,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0, 
Alex Armah,RB,CAR,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0, 
Damien Williams,RB,KC,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0, 
Jamize Olawale,RB,DAL,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0, 
Dontrell Hilliard,RB,CLE,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0, 
Derek Watt,RB,LAC,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0, 
Senorise Perry,RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
T.J. Logan,RB,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Brandon Bolden,RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Dwayne Washington,RB,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
David Fluellen,RB,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Elijhaa Penny,RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Justin Davis,RB,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Mark Walton,RB,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Justin Jackson,RB,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Tra Carson,RB,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
